bert_score,cb_score,vt_score,tranco_score,url,label
0.0132,0.333070463,1.0,0.9975,https://illinois.edu,1
0.0008,0.000456227,0.9897,0.5,http://42.235.48.247:59673/i,0
0.0213,0.015383494,1.0,0.9855,https://ukg.net,1
0.016,0.057504315,0.8214,0.5,https://lolliksasd.sbs/TikTok18.apk,0
0.0008,0.002804912,1.0,0.9891,https://ebxcdn.com,1
0.0007,0.003526325,1.0,0.9824,https://cq0.co,1
0.0008,0.000319505,0.9184,0.5,http://182.124.31.78:37635/i,0
0.0006,0.000955043,0.9388,0.5,https://gamma.ac0rnrepr0d.ru/79xvvqja,0
0.0009,0.002804912,1.0,0.9811,https://qwadro.com,1
0.0009,0.000220125,0.8571,0.5,http://115.48.160.49:40094/bin.sh,0
0.0027,0.006504612,1.0,0.9957,https://anonymised.io,1
0.0007,0.004476859,1.0,0.982,https://xxxlutz.de,1
0.0051,0.004342576,0.9895,0.9866,https://evite.com,1
0.0053,0.005257412,1.0,0.9813,https://brealtime.com,1
0.0036,0.006173438,1.0,0.9801,https://adultswim.com,1
0.0009,0.000153727,0.9796,0.5,http://175.146.50.149:56251/i,0
0.0019,0.007265475,0.9737,0.98,https://claritycheck.com,1
0.0067,0.002637284,1.0,0.9966,https://eventbrite.co.uk,1
0.0007,0.000356455,0.8878,0.5,http://59.88.224.39:38634/bin.sh,0
0.0048,0.006456324,1.0,0.9832,https://tuttosport.com,1
0.0314,0.015383494,1.0,0.9847,https://arc.net,1
0.0009,0.011843042,1.0,0.9887,https://izatcloud.net,1
0.0016,0.002765002,0.9082,0.5,https://noir.shadowm1nt.ru/xreaq3f7,0
0.0062,0.005519484,0.8673,0.5,http://168.222.28.123/release/dlr/dlr.mpsl,0
0.0416,0.000279893,0.7895,0.5,http://130.12.180.20:36695/x86_64,0
0.0038,0.007280948,0.8061,0.5,http://130.12.180.64/bins/nklsh4,0
0.0034,0.011300848,1.0,0.9795,https://wetterzentrale.de,1
0.0026,0.000271989,0.8265,0.5,http://110.37.3.239:40335/i,0
0.0015,0.000192108,0.8776,0.5,http://42.224.154.237:46706/i,0
0.0029,0.019845729,1.0,0.9941,https://very.co.uk,1
0.0013,0.003224846,1.0,0.9796,https://leslez.com,1
0.0041,0.009303229,1.0,0.9862,https://boardhost.com,1
0.0028,0.012612213,1.0,0.9826,https://frvr.com,1
0.0082,0.011934571,1.0,0.9903,https://fattoincasadabenedetta.it,1
0.0012,0.000422001,0.9541,0.5,https://5fvhf.a1mond0prit.ru/dvh5tg1r,0
0.0008,0.034138094,0.949,0.5,https://9q.raincr5st.ru/41mxpaj6,0
0.0095,0.007522586,1.0,0.9917,https://hentaiheroes.com,1
0.0232,8.85e-05,0.8418,0.5,http://213.209.143.115/arm/,0
0.0237,0.008751117,1.0,0.9974,https://adhigh.net,1
0.0013,0.000372976,0.8878,0.5,http://42.224.71.28:38158/i,0
0.0023,0.00014823,0.9082,0.5,http://182.121.241.99:38701/i,0
0.0008,0.008059687,1.0,0.9871,https://kuaishouzt.com,1
0.0098,0.040649244,1.0,0.9901,https://wcd.gov.in,1
0.0009,0.002295968,1.0,0.9809,https://skoda-auto.com,1
0.0007,0.00019449,0.8776,0.5,http://125.45.66.169:55093/bin.sh,0
0.0015,0.002804912,1.0,0.9965,https://tanium.com,1
0.0146,0.002702257,1.0,0.9914,https://imovelweb.com.br,1
0.0353,0.000179957,0.9643,0.5,http://130.12.180.127/arm7,0
0.0007,0.024220985,0.8112,0.5,http://41.216.189.149/bins/xnxnxnxnxnxnxnxnsh2xnxn,0
0.0009,0.008751117,1.0,0.9944,https://opaque.net,1
0.0029,0.349498091,1.0,0.9818,https://swarthmore.edu,1
0.0007,0.003676326,1.0,0.9985,https://kompoz2.com,1
0.0007,0.028704145,0.9643,0.5,http://45.132.180.76/bins/px86,0
0.0009,0.000758518,0.7789,0.5,http://195.178.136.19/5,0
0.0079,0.00760347,1.0,0.9942,https://wyndhamhotels.com,1
0.001,0.000252811,0.8827,0.5,http://119.186.208.93:37632/i,0
0.0035,0.014644507,0.8827,0.5,http://38.124.152.33/huhu/titanjr.i686,0
0.0035,0.006451032,1.0,0.9973,https://tokopedia.com,1
0.0006,0.003464247,0.8009999999999999,0.5,http://178.16.55.189/files/1792570984/eaefhVv.exe,0
0.012,0.000720417,0.8571,0.5,http://103.146.23.241/dlr.mips,0
0.001,0.000523842,0.9235,0.5,http://61.52.156.77:45318/i,0
0.0033,0.006939656,1.0,0.9857,https://gothamist.com,1
0.0007,0.000807305,0.852,0.5,https://pulse.blo0dci7cul.ru/25sujfok,0
0.0014,0.001675666,0.8093,0.5,http://91.92.240.38/sh4,0
0.0073,0.004388301,1.0,0.9812,https://flurryad.com,1
0.0109,0.002804912,1.0,0.9861,https://kolide.com,1
0.0025,0.022049166,1.0,0.9788,https://jav.sb,1
0.2988,0.031224401,0.9898,0.5,http://celestialhost.ltd/ntarm6,0
0.0037,0.006173438,1.0,0.9946,https://lufthansa.com,1
0.0008,0.004535241,1.0,0.9979,https://fyber.com,1
0.0028,0.003224846,1.0,0.9892,https://pcloud.com,1
0.038,0.049213788,1.0,0.9834,https://nlb.gov.sg,1
0.0035,0.005258536,1.0,0.9884,https://publix.com,1
0.001,0.003506459,0.8009999999999999,0.5,http://178.16.55.189/files/5561582465/9nXiPTo.exe,0
0.0119,0.000175115,0.8673,0.5,http://221.15.13.113:49704/i,0
0.0021,0.004428616,1.0,0.9934,https://audioeye.com,1
0.0024,0.001325037,0.8316,0.5,http://185.196.11.126/bins/.m68k,0
0.0038,0.004428616,,0.9936,https://namefind.com,1
0.0015,0.004428616,,0.9891,https://afthemes.com,1
0.022,0.008674068,,0.5,http://130.12.180.64/bins/dlr.arm7,0
0.0181,0.00306776,,0.9972,https://realtor.com,1
0.0007,0.00022743,,0.9877,https://titik-kumpul.xyz,1
0.0007,0.018876668,,0.9926,https://mufg.jp,1
0.0062,0.004547609,,0.982,https://aboutyou.de,1
0.0006,0.018876668,,0.984,https://cnpq.br,1
0.0011,0.00496973,,0.9889,https://sstatic.net,1
0.0008,0.004158528,,0.9783,https://ammyy.com,1
0.0009,0.00034661,,0.5,http://42.6.184.94:53544/i,0
0.001,8.3e-05,,0.5,http://60.23.236.211:60362/bin.sh,0
0.0063,0.004808569,,0.9961,https://sonicwall.com,1
0.0372,0.009090324,,0.5,http://82.22.184.127/hiddenbin/Space.arm7,0
0.0008,0.003539031,,0.5,https://wave.raincr5st.ru/hz1mb2vn,0
0.001,0.001268503,,0.5,http://213.43.75.9:42128/Mozi.m,0
0.0007,0.001027864,,0.5,https://aorta2.blo0dci7cul.ru/oph9ggyt,0
0.0006,0.001111483,,0.5,https://werpix.m2ximtherm0s.ru/iqvbcz4f,0
0.0023,0.23748874,,0.9975,https://ucdavis.edu,1
0.0008,0.000247272,,0.5,http://85.105.76.45:56575/i,0
0.0078,0.028008691,,0.9964,https://afraid.org,1
0.0008,0.007509213,,0.9973,https://zuimeitianqi.com,1
0.0048,8.9e-05,,0.5,http://123.11.200.121:58080/bin.sh,0
0.0098,0.006479105,,0.9985,https://librus.pl,1
0.0011,0.000661785,,0.5,http://45.194.92.7/i686,0
0.0007,0.000129367,,0.5,http://222.137.191.16:33456/bin.sh,0
0.0044,0.000345367,,0.5,http://110.37.0.211:52427/i,0
0.0032,0.004461891,,0.9836,https://bilbasen.dk,1
0.0007,0.001144421,,0.5,https://hajqow.dur2tionjuda5.ru/wwf7qxkv,0
0.0008,0.008482422,,0.5,https://tazqiv.quartzjolt.ru/4tjwrukz,0
0.0019,0.000153727,,0.5,http://115.56.127.180:53058/i,0
0.0015,0.011449614,,0.9761,https://task.com.br,1
0.0008,0.003042364,,0.99,https://richventures888.com,1
0.0015,0.007707183,,0.976,https://forumsport.com,1
0.0023,0.00075216,,0.5,http://42.86.106.105:47879/i,0
0.0014,0.002796615,,0.9981,https://4wps.net,1
0.0008,0.014079877,,0.9865,https://tsite.jp,1
0.0017,9.11e-05,,0.5,http://112.81.45.21:37720/.i,0
0.0012,0.003600737,,0.9826,https://monsido.com,1
0.0023,0.020977807,,0.5,https://0ej.frostc0met.ru/9x28p8e4,0
0.0044,0.005785142,,0.9927,https://newlook.com,1
0.0034,0.000523842,,0.5,http://61.53.152.40:50073/i,0
0.005,0.004541788,,0.9987,https://thisvid.com,1
0.0011,0.008789555,,0.9776,https://affinitymatrix.com,1
0.0007,0.001712876,,0.9897,https://bbgg6688.com,1
0.0009,0.018876668,,0.9832,https://qrco.de,1
0.0008,0.000216036,,0.5,http://115.55.63.184:50210/bin.sh,0
0.0047,0.000787421,,0.5,https://pudkam.ho0freb1rth.ru/b9l5970a,0
0.0008,0.002475207,,0.9899,https://zi-scripts.com,1
0.0008,0.000165277,,0.5,http://118.125.48.27:55776/i,0
0.0255,0.002323127,,0.5,http://160.30.21.19/bot.arm6,0
0.0013,0.00019449,,0.5,http://110.37.61.205:60450/bin.sh,0
0.0172,0.085559856,,0.5,https://www.flaroza.cfd/co.jp/,0
0.0025,0.00306776,,0.9973,https://bitnami.com,1
0.0008,0.000776097,,0.5,http://123.12.239.64:40967/bin.sh,0
0.0007,0.003733651,,0.9801,https://chehejia.com,1
0.0187,0.008339728,,0.9916,https://leroymerlin.it,1
0.026,0.004428616,,0.9885,https://pennlive.com,1
0.0121,0.007023096,,0.986,https://fluidplayer.com,1
0.0151,0.011631711,,0.9827,https://sprinthost.net,1
0.0007,0.007917333,,0.9908,https://njav.com,1
0.0022,0.004541788,,0.992,https://syndigo.com,1
0.0008,0.003600737,,0.9981,https://gizmodo.com,1
0.0007,0.000172509,,0.9899,https://xvideos69.xxx,1
0.0044,0.005180059,,0.9884,https://evidence.com,1
0.0012,0.000292568,,0.5,http://115.54.183.165:57230/i,0
0.0008,0.000764797,,0.5,http://123.9.241.154:40568/bin.sh,0
0.0012,0.005238498,,0.5,http://179.43.175.148/sdxkzX_UXA229x.arm6,0
0.0013,0.005984814,,0.9962,https://publicnode.com,1
0.0009,0.001885502,,0.9831,https://hi3gaccess.se,1
0.0018,0.009228928,,0.9813,https://moniepoint.com,1
0.0007,7.36e-05,,0.5,http://112.252.196.149:41944/bin.sh,0
0.0132,0.000638312,,0.5,http://179.43.172.109/fttt.sh,0
0.0173,0.0432715,,0.9991,https://frontiersin.org,1
0.0007,0.00075572,,0.5,http://117.213.89.78:53140/bin.sh,0
0.0007,0.000207558,,0.5,http://115.48.145.62:49864/bin.sh,0
0.0166,0.316149664,,0.9878,https://llnl.gov,1
0.0008,0.001344488,,0.9808,https://127.net,1
0.0174,0.000797749,,0.5,http://179.43.172.109/dlr.arm5,0
0.0009,0.005279879,,0.9866,https://money.com,1
0.0019,0.002804912,,0.9811,https://ethyca.com,1
0.0053,0.355034309,,0.9832,https://osti.gov,1
0.0018,0.001035151,,0.5,http://200.59.83.48:60921/i,0
0.0011,0.000429606,,0.5,http://183.132.76.150:41798/av.scr,0
0.0008,0.000137239,,0.9958,https://net-line.pro,1
0.0007,9.04e-05,,0.5,http://42.229.163.26:37622/bin.sh,0
0.0375,0.022049166,,0.984,https://udg.mx,1
0.0555,0.064362717,,0.5,http://niggabot.windy.my.id/w.sh,0
0.1526,0.24484273,,0.5,http://kronicxleopard.win/bins/Labelloperc80.sh4,0
0.0008,0.001241124,,0.5,https://trame4.cherec0nce7t.ru/cshs5iks,0
0.0182,0.040649244,,0.9891,https://sat.gob.mx,1
0.0021,0.003733651,,0.9786,https://msdkfaas.com,1
0.0072,0.004950309,,0.9836,https://lavenir.net,1
0.034,0.018876668,,0.9756,https://pigu.lt,1
0.0024,0.001732922,,0.9766,https://site4now.net,1
0.0048,0.005257412,,0.9847,https://futureplc.com,1
0.0222,0.015093372,,0.9996,https://slideshare.net,1
0.0008,0.015433976,,0.5,https://u89.v1braclaw.ru/3x52f7ga,0
0.0006,0.004541788,,0.9928,https://ketchjs.com,1
0.0053,0.007522586,,0.9778,https://sonovinhasbr.com,1
0.0651,0.022049166,,0.9858,https://fin.ag,1
0.0011,0.022006986,,0.9963,https://ucoz.ru,1
0.0036,0.004813975,,0.9822,https://parfumo.de,1
0.0012,0.001907572,,0.5,http://182.143.112.135:81/assets/AV.lnk,0
0.0018,0.000163657,,0.5,http://182.122.180.68:44810/i,0
0.0018,0.043941742,,0.5,https://es4.stormp1ne.ru/je38cner,0
0.0027,0.000169797,,0.5,http://182.121.9.140:43684/i,0
0.0012,0.006017644,,0.9831,https://alfasense.net,1
0.0051,0.008169707,,0.5,http://182.143.112.198:81/assets/fonts/Photo.lnk,0
0.0008,0.025594168,,0.9882,http://172-86-123-179.plesk.page/inihiddenngentod/zerobotv9.x86,0
0.0009,0.013886324,,0.9762,https://lycos.fr,1
0.0036,0.004055886,,0.9958,https://evgnet.com,1
0.0233,0.074833817,,0.9859,https://iadb.org,1
0.0008,0.003224846,,0.989,https://sezzle.com,1
0.0052,0.005342029,,0.9921,https://google.com.ly,1
0.0263,0.026875517,,0.9772,https://lidl.nl,1
0.001,0.000330211,,0.5,http://113.237.58.19:37063/i,0
0.5398,0.962618323,,0.5,http://zycdjz.com/editor%E6%B1%89%E5%8C%96%E7%89%88.rar,0
0.6027,0.16140361,,0.5,https://xupertvapps.com/app/Xuper-TV-4.34.3-SmartTV.apk,0
0.0017,0.001131521,,0.5,http://182.143.113.61:81/Video.scr,0
0.0159,0.006617055,,0.9768,https://nic.digital,1
0.0058,0.008751117,,0.9762,https://aitcom.net,1
0.0011,0.005139794,,0.9764,https://roadandtrack.com,1
0.0007,0.000422172,,0.5,http://117.215.93.136:45426/bin.sh,0
0.0405,0.047565167,,0.5,http://178.16.54.198:7777/amdocsllc.shop/pounds/Encrypted_Script.ps1,0
0.0042,0.000763568,,0.5,http://201.223.242.116:82/video.scr,0
0.0023,0.00264393,,0.5,http://27.152.147.116:3389/video.lnk,0
0.0007,0.014079877,,0.9922,https://myfin.by,1
0.0018,0.005258536,,0.9773,https://parsdn.com,1
0.005,0.00528321,,0.9892,https://cognitoforms.com,1
0.0011,0.000129367,,0.5,http://123.11.172.176:38044/bin.sh,0
0.0008,0.000521088,,0.5,http://218.95.81.158:81/photo.lnk,0
0.0008,0.000504051,,0.5,http://123.9.126.15:48135/bin.sh,0
0.0007,0.006479105,,0.9786,https://clubjt.jp,1
0.0041,0.007978123,,0.9936,https://telecinco.es,1
0.0865,0.089298979,,0.5,http://perferctdmng.is/e,0
0.002,0.00306776,,0.992,https://basspro.com,1
0.0008,0.00153474,,0.5,http://61.52.100.12:38937/bin.sh,0
0.0042,0.044897844,,0.9994,http://www.draft22.duckdns.org/x86,0
0.0115,0.011000945,,0.5,http://103.93.54.226/bins/meerkat.m68k,0
0.0007,0.000571457,,0.5,https://cable2.ba1ustje7ky.ru/ob03zlwk,0
0.0208,0.039705222,,0.0447,http://scan.504.su/powerpc,0
0.0023,0.006451032,,0.9823,https://anupsagar.com,1
0.0007,0.002143864,,0.9755,https://jr5yu01aa.com,1
0.0008,0.060008349,,0.9762,https://cnpc.com.cn,1
0.0009,0.001019336,,0.5,https://vellum.l2mbl1vonian.ru/an7n4y1g,0
0.0014,0.00032671,,0.5,http://42.58.227.75:54078/i,0
0.0011,0.006493203,,0.5,http://187.209.146.104/photo.lnk,0
0.0047,0.005258536,,0.9925,https://letras.com,1
0.006,0.000352447,,0.5,https://164.160.41.10/,0
0.0007,0.000823197,,0.9953,https://awsdns-15.com,1
0.0009,0.003069886,,0.9945,https://zazzle.com,1
0.0017,0.00306776,,0.9868,https://vstserv.com,1
0.0037,0.000162114,,0.5,http://42.230.219.229:59509/i,0
0.0007,0.054016989,,0.5,http://45.83.207.105/bins/xnxnxnxnxnxnxnxnsh4xnxn,0
0.0007,0.013921358,,0.5,https://boom.plume-anchor.ru/tsqwrlqj,0
0.0047,0.007236495,,0.5,http://91.235.116.137/bins/UnHAnaAW.sh4,0
0.0219,0.030958892,,0.5,http://134.209.96.175/hiddenbin/boatnet.arm7,0
0.006,0.005257412,,0.9968,https://discovery.com,1
0.0061,0.008047196,,0.9888,https://blancheporte.fr,1
0.0008,7.36e-05,,0.5,http://222.139.119.151:59528/bin.sh,0
0.0014,0.018876668,,0.9838,https://zprk.io,1
0.0096,0.005952589,,0.5,http://198.144.189.90/bins/telnet.arm7,0
0.0013,0.002006007,,0.5,http://34.142.254.254/bins/armn,0
0.0039,0.002448616,,0.9915,https://meteofor.com.ua,1
0.0012,0.000749058,,0.9775,https://born2be.pl,1
0.0007,0.000436115,,0.5,http://117.215.52.143:60496/bin.sh,0
0.0053,0.002804912,,0.9979,https://klarna.com,1
0.0066,0.00312909,,0.9879,https://airdroid.com,1
0.0109,0.019865895,,0.9903,https://pelotalibrevivo.net,1
0.0036,0.006319498,,0.996,https://giantpanda.com,1
0.0276,0.005257412,,0.9985,https://nitrotype.com,1
0.0029,0.00841045,,0.9951,https://kobo.com,1
0.0625,0.038134529,,0.5,https://ic.softp1ne.ru/tyk173fq,0
0.0012,0.003147843,,0.9822,https://yes24.com,1
0.0152,0.043000979,,0.9845,https://ccn.com,1
0.0009,0.002804912,,0.998,https://packzy.com,1
0.0079,0.006326962,,0.9869,https://harica.gr,1
0.0025,0.005279879,,0.994,https://ricoh.com,1
0.0174,0.00381859,,0.9863,https://belfasttelegraph.co.uk,1
0.0261,0.00639339,,0.5,http://77.110.119.23/bins/frost.m68k,0
0.0008,0.000820525,,0.5,https://logic7.go0dsc1ence.ru/09q31vpk,0
0.0068,0.005984814,,0.9948,https://hatenablog.com,1
0.1391,0.015109483,,0.5,http://20.3.252.249/AB_AV/AV%20Files/Signature/info.zip,0
0.0289,0.000244248,,0.5,http://130.12.180.20:31735/mips,0
0.0012,0.002804912,,0.9781,https://mlsend.com,1
0.001,0.000758161,,0.5,http://61.53.72.214:47499/i,0
0.0007,0.002982025,,0.9848,https://0x7c0.com,1
0.0007,0.021316715,,0.9843,https://yandxadservices.net,1
0.0029,0.012033034,,0.5,http://130.12.180.72/x7k2m9v8b/m9x7k2v8b3.x86_64,0
0.0116,0.016755633,,0.9835,https://rcn.com,1
0.01,0.00818864,,0.5,http://130.12.180.76/bins/pmips,0
0.3737,0.60032135,,0.5,http://wok.gooning.su/no_killer/goon.arm6,0
0.0007,0.001779109,,0.5,https://qr8m.cl0udstone.ru/7kjot8an,0
0.0008,0.021992876,,0.5,http://130.12.180.2/bins/xnxnxnxnxnxnxnxnmipsxnxn,0
0.0017,0.00147931,,0.5,https://script.con5epr0phet.ru/ccr7ahdf,0
0.0116,0.010536112,,0.9955,https://tabletcaptiveportal.com,1
0.0015,0.018043139,,0.5,http://91.92.243.68/Fantazy.sh4,0
0.0064,0.000372976,,0.5,http://60.22.19.112:40761/i,0
0.0721,0.343417039,,0.5,http://5ssibaciyq.tabletrepairnj.com/huhu/titanjr.sh4,0
0.0058,0.002705513,,0.98,https://gameassists.co.uk,1
0.0182,0.030260065,,0.5,http://141.11.187.165/go/pkg/mod/github.com/sorairolake/lzip-go%40v0.3.5/testdata/test.txt,0
0.9399,0.440878007,,0.9992,https://raw.githubusercontent.com/dapps180-sketch/CheatSheet-LLM/main/twisting/CheatSheet-LLM.zip,0
0.0009,0.000166555,,0.5,http://92.112.125.172/z/sh4,0
0.0033,0.003600737,,0.9998,https://taboola.com,1
0.0017,0.000750253,,0.9909,https://ruhr24.de,1
0.04,0.005362427,,0.5,http://66.179.93.123/wtf/bongripz/x86_64,0
0.0007,8.9e-05,,0.5,http://183.185.182.83:38035/bin.sh,0
0.3191,0.528263964,,0.9803,http://alanbotnet.dpdns.org/payload.sh,0
0.0007,0.003004856,,0.5,https://1tza.starl1tewave.ru/tdcbltfw,0
0.0007,0.003479912,,0.9959,https://dramaboxdb.com,1
0.0007,0.001710004,,0.9859,https://dynamic-m.com,1
0.0061,0.049756121,,0.5,https://a6.darkfl0w.ru/11rswyui,0
0.0006,0.002978761,,0.9779,https://9db.jp,1
0.0136,0.006316012,,0.9949,https://adlightning.com,1
0.0198,0.006900276,,0.9945,https://hollisterco.com,1
0.0028,0.004978336,,0.9799,https://edreams.es,1
0.001,0.000586655,,0.5,http://110.37.100.99:54488/bin.sh,0
0.0047,0.022006986,,0.9838,https://kama.gs,1
0.004,0.000345367,,0.5,http://182.120.0.60:47042/i,0
0.0015,0.00105947,,0.9829,https://indrive.tech,1
0.002,0.025570923,,0.5,https://u31.darksh1ft.ru/22fbvyl4,0
0.0029,0.004667317,,0.9894,https://ollama.com,1
0.0007,0.00578994,,0.9957,https://cafebazaar.ir,1
0.0019,0.00032671,,0.5,http://42.56.51.120:60265/i,0
0.0019,0.000330211,,0.5,http://110.37.108.65:37644/i,0
0.001,0.00195045,,0.993,https://91mobiles.com,1
0.0008,0.011631711,,0.9792,https://manhuafast.net,1
0.0039,0.005764555,,0.9914,https://rapidedge.io,1
0.0181,0.014079877,,0.981,https://avito.ma,1
0.0119,0.010230507,,0.989,https://melbetegypt.com,1
0.0021,0.004100814,,0.5,https://rime.frostc0re.ru/0375zezs,0
0.0009,0.212123875,,0.5,http://lmfao.school-kids.space/z0l1mxjm4mdl4jjfjf7sb2vdmv/MMaaRRiiOisecTanee.spc,0
0.0143,0.026875517,,0.992,https://ccc.eu,1
0.0311,0.089298979,,0.5,http://perferctdmng.is/c,0
0.0384,0.123699204,,0.9932,https://fsf.org,1
0.025,0.004480169,,0.5,http://41.216.189.149/HOME/Mark90c80.arm7,0
0.0022,0.010694963,,0.9783,https://chrysanthemumgarden.com,1
0.0007,0.000178259,,0.5,http://37.82.227.190/info.zip,0
0.0011,0.009923707,,0.9994,https://quickconnect.to,1
0.0038,0.000220125,,0.5,http://130.12.180.20:52603/cat.sh,0
0.001,0.00582437,,0.5,http://179.43.175.148/sdxkzX_UXA229x.sparc,0
0.0033,0.027329827,,0.5,https://k1.cr2ftedne5s.ru/9puexmum,0
0.0047,0.095291429,,0.986,https://avma.org,1
0.002,0.000319505,,0.5,http://168.195.7.105:48700/i,0
0.0029,0.00019902,,0.5,http://42.232.230.131:55381/i,0
0.0135,0.029405768,,0.9828,https://scb.se,1
0.0007,0.000462381,,0.5,http://221.13.249.9:46881/bin.sh,0
0.0073,0.002128165,,0.9799,https://capetinhas.blog,1
0.0008,0.00454045,,0.9992,https://go-mpulse.net,1
0.0012,0.000199802,,0.5,http://88.247.65.122:46874/i,0
0.0016,0.005984814,,0.9793,https://fiservapis.com,1
0.0016,0.005937866,,0.9762,https://freegeoip.net,1
0.0011,0.000444221,,0.9943,https://palmpay.app,1
0.0208,0.002685088,,0.9896,https://ticktick.com,1
0.0118,0.004547609,,0.9858,https://blogspot.nl,1
0.0873,0.022237473,,0.9996,https://ledgtdg.pages.dev/index.htm,0
0.0007,0.000776097,,0.5,http://110.37.108.65:37644/bin.sh,0
0.0007,0.000118549,,0.5,http://182.121.109.214:32831/bin.sh,0
0.0021,0.001800465,,0.9933,https://oe24.at,1
0.7912,0.019635716,,0.5,http://au.securefinances.com.sg/secure/training/6422c2/8c5781c2-7b1e-4035-b1d7-990e269e5380,0
0.0008,0.029405768,,0.9986,https://zozo.jp,1
0.0012,0.000212489,,0.5,http://219.157.19.51:44187/i,0
0.0015,0.007917333,,0.9994,https://agkn.com,1
0.0071,0.132843913,,0.9772,https://iij.ad.jp,1
0.0032,0.017628531,,0.9773,https://asic.gov.au,1
0.0647,0.002014056,,0.9974,https://web.dev,1
0.0007,0.000603126,,0.9991,https://eu-1-id5-sync.com,1
0.0018,0.005354321,,0.9922,https://coral.co.uk,1
0.0017,0.003224846,,0.9887,https://ivasms.com,1
0.0016,0.000143727,,0.5,http://115.57.243.211:57829/i,0
0.0066,0.002204219,,0.9857,https://loveprogram.tech,1
0.0019,0.005046861,,0.9853,https://unizar.es,1
0.0057,0.00313013,,0.9769,https://manghaha.com,1
0.0009,0.004428616,,0.9822,https://miaozhen.com,1
0.0034,0.007265475,,0.9761,https://hitappsgames.com,1
0.0075,0.006173438,,0.9852,https://dailywire.com,1
0.0011,0.010174698,,0.9858,https://businessinsider.in,1
0.001,0.000698556,,0.5,https://185.219.221.39/bypass.html,0
0.0007,0.000207558,,0.5,http://110.38.197.49:47989/bin.sh,0
0.0007,0.000177983,,0.5,http://110.37.33.197:47167/bin.sh,0
0.0084,0.002514102,,0.5,http://45.192.19.173/skid.arm6,0
0.0013,0.009028568,,0.5,http://196.251.100.85/huhu/titanjr.spc,0
0.0009,0.000884509,,0.5,http://39.74.85.235:36175/i,0
0.0006,0.001842074,,0.5,https://cobalt.bluest0ne.ru/cy7wpjtq,0
0.0679,0.096875758,,0.9994,http://lolzzmortex.duckdns.org:502/bins/arm,0
0.0402,0.000425965,,0.9998,https://health.mil,1
0.0017,0.004039785,,0.9769,https://inwporn3.com,1
0.0006,0.001190539,,0.5,https://uxth9t.g2erharve5t.ru/u8wejbkf,0
0.0697,0.027446571,,0.5,http://193.201.82.146/Pandoras_Box/pandora.x86,0
0.0175,0.00312909,,0.9843,https://lalamove.com,1
0.0007,0.000758682,,0.5,https://mabqir.mo5hnap2sser.ru/t70ilzse,0
0.0015,0.005984814,,0.9815,https://bytepluses.com,1
0.0072,0.004428616,,0.9813,https://dealeron.com,1
0.0044,0.005785142,,0.978,https://crucial.com,1
0.0006,0.001192662,,0.5,https://zolrin.cr1pptit2n.ru/fe8hg4qi,0
0.0011,0.012612213,,0.9809,https://chez.com,1
0.001,0.000523842,,0.5,http://39.90.145.44:37772/i,0
0.0007,0.002461889,,0.5,https://alpha.quench-orbit.ru/xia8iayt,0
0.0008,0.004991907,,0.9826,https://fbs1-t-msedge.net,1
0.2487,0.117751732,,0.9827,https://nwf.org,1
0.1078,0.089298979,,0.5,http://perferctdmng.is/a,0
0.0135,0.015050082,,0.998,https://nba.com,1
0.0024,0.006697623,,0.5,http://176.65.134.201/bins/mips,0
0.0019,0.00536446,,0.9863,https://oghost.com.br,1
0.0014,0.001492282,,0.5,https://drapunval.floresdelphinium.cfd/,0
0.0035,0.002515208,,0.5,http://182.143.113.175:81/assets/Video.lnk,0
0.0011,0.002682359,,0.9927,https://mobile01.com,1
0.0071,0.013886324,,0.9752,https://beton.ua,1
0.0015,0.006504612,,0.9872,https://mirconnect.ru,1
0.0201,0.00842844,,0.9863,https://lightwidget.com,1
0.0016,0.002488871,,0.9853,https://ftcdn.net,1
0.0119,0.006173438,,0.9942,https://thewsoral.com,1
0.0009,0.002627332,,0.5,http://143.20.79.19/x86,0
0.0027,0.005258526,,0.9828,https://hypelab.com,1
0.0019,0.005764555,,0.9898,https://esdnevnik.rs,1
0.0012,9.01e-05,,0.5,http://119.116.18.121:46328/i,0
0.0014,0.007052579,,0.5,http://140.99.83.234/yakuza.arm6,0
0.0236,0.006173438,,0.9908,https://lingbokep.com,1
0.0113,0.011255986,,0.9779,https://christianlouboutin.com,1
0.0018,0.005279879,,0.9859,https://ceros.com,1
0.0019,0.000482989,,0.5,http://176.101.15.5:38914/i,0
0.0116,0.022006986,,0.9833,https://erli.pl,1
0.0212,0.005386253,,0.5,http://213.202.211.46/AB4g5/Josho.mpsl,0
0.0008,0.000358347,,0.5,http://42.55.0.123:41306/bin.sh,0
0.0012,0.022006986,,0.9998,https://ozon.ru,1
0.0127,0.008658625,,0.9826,https://fashionnetwork.com,1
0.0019,0.678560489,,0.5,https://www.digiboost.se/wp-content/plugins/dzs-zoomsounds/linux.bin,0
0.0018,0.004476859,,0.9805,https://xxxclub.to,1
0.0049,0.007813428,,0.9804,https://letsmessagenow.com,1
0.0026,0.012612213,,0.9958,https://fnac.com,1
0.0031,0.003224846,,0.9839,https://uproxx.com,1
0.0086,0.004978336,,0.9936,https://tiscali.it,1
0.0009,0.002895148,,0.9797,https://sbercrm.com,1
0.0009,0.001011788,,0.5,https://gosped.s1aughttre5s.ru/oot7js9o,0
